annotation_id,query_index,query_image_id,query_category,query_image_path,rank,product_id,candidate_category,similarity,candidate_image_id,candidate_image_path,relevance,notes
q089_r05,89,DS1_IMG_004743,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_126_jpg.rf.51c9b35f6303701e3e8b02e0e1b26dfd.jpg,5,earring_268,Earrings,0.9902781248092651,DS1_IMG_001132,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\earring_268_jpg.rf.374cff540688669961b4d194c710e5af.jpg,,
q089_r06,89,DS1_IMG_004743,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_126_jpg.rf.51c9b35f6303701e3e8b02e0e1b26dfd.jpg,6,necklace_78,Pendant,0.9902775287628174,DS1_IMG_003999,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Pendant\necklace_78_jpg.rf.b05b381c0cff4258bb47181d4600db0f.jpg,,
q089_r07,89,DS1_IMG_004743,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_126_jpg.rf.51c9b35f6303701e3e8b02e0e1b26dfd.jpg,7,earring_77,Earrings,0.989529550075531,DS1_IMG_001369,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\earring_77_jpg.rf.f45a5ac86ffc0e8ad2a6d987319d3cb7.jpg,,
q089_r08,89,DS1_IMG_004743,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_126_jpg.rf.51c9b35f6303701e3e8b02e0e1b26dfd.jpg,8,ring_104,Ring,0.9878261685371399,DS1_IMG_004179,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Ring\ring_104_jpg.rf.c821ebc529b3a8b5773e1db68c4372fa.jpg,,
q089_r09,89,DS1_IMG_004743,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_126_jpg.rf.51c9b35f6303701e3e8b02e0e1b26dfd.jpg,9,images-79-,Earrings,0.9877896904945374,DS1_IMG_001461,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\images-79-_jpeg.rf.ade367281fa680f2a6ca0de475e3e47e.jpg,,
q089_r10,89,DS1_IMG_004743,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_126_jpg.rf.51c9b35f6303701e3e8b02e0e1b26dfd.jpg,10,ring_095,Ring,0.9877471923828125,DS1_IMG_004164,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Ring\ring_095_jpg.rf.9c3b8686dadc2d7f1bd0e7a7d015e655.jpg,,
q090_r01,90,DS1_IMG_004744,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_129_jpg.rf.c02c468f436aa4c1fb7046edda8e5e6a.jpg,1,earring_145,Earrings,0.9981858730316162,DS1_IMG_000988,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\earring_145_jpg.rf.03adb428f0101db0a1d77e4fc24315b3.jpg,,
q090_r02,90,DS1_IMG_004744,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_129_jpg.rf.c02c468f436aa4c1fb7046edda8e5e6a.jpg,2,ring_138,Ring,0.9980756044387817,DS1_IMG_004233,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Ring\ring_138_jpg.rf.af375ea65c2d81fb5e459868771df395.jpg,,
q090_r03,90,DS1_IMG_004744,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_129_jpg.rf.c02c468f436aa4c1fb7046edda8e5e6a.jpg,3,ring_046,Ring,0.9980295300483704,DS1_IMG_004069,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Ring\ring_046_jpg.rf.a11eacb792b5ffdec808bf23eca82bac.jpg,,
q090_r04,90,DS1_IMG_004744,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_129_jpg.rf.c02c468f436aa4c1fb7046edda8e5e6a.jpg,4,ring_095,Ring,0.9972498416900635,DS1_IMG_004165,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Ring\ring_095_jpg.rf.a474fae0615bc4748b3025a31cf85a7e.jpg,,
q090_r05,90,DS1_IMG_004744,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_129_jpg.rf.c02c468f436aa4c1fb7046edda8e5e6a.jpg,5,ring_069,Ring,0.9969494938850403,DS1_IMG_004108,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Ring\ring_069_jpg.rf.5439bf94cfb706eadfc874b15daa3237.jpg,,
q090_r06,90,DS1_IMG_004744,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_129_jpg.rf.c02c468f436aa4c1fb7046edda8e5e6a.jpg,6,images-79-,Earrings,0.9961262345314026,DS1_IMG_001461,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\images-79-_jpeg.rf.ade367281fa680f2a6ca0de475e3e47e.jpg,,
q090_r07,90,DS1_IMG_004744,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_129_jpg.rf.c02c468f436aa4c1fb7046edda8e5e6a.jpg,7,earring_98,Earrings,0.9941186904907227,DS1_IMG_001386,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\earring_98_jpg.rf.d80100af89e4ba72cc09f84450343f14.jpg,,
q090_r08,90,DS1_IMG_004744,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_129_jpg.rf.c02c468f436aa4c1fb7046edda8e5e6a.jpg,8,earring_467,Earrings,0.9937006235122681,DS1_IMG_001326,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\earring_467_jpg.rf.7f0d6d91a74896334f7354538a961ae0.jpg,,
q090_r09,90,DS1_IMG_004744,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_129_jpg.rf.c02c468f436aa4c1fb7046edda8e5e6a.jpg,9,earring_202,Earrings,0.9934334754943848,DS1_IMG_001063,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\earring_202_jpg.rf.6fae29d5e7be167ca632091e83e99632.jpg,,
q090_r10,90,DS1_IMG_004744,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_129_jpg.rf.c02c468f436aa4c1fb7046edda8e5e6a.jpg,10,earring_77,Earrings,0.9917587637901306,DS1_IMG_001368,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\earring_77_jpg.rf.704a9fab86febeff0fa2ed5ac5608f3e.jpg,,
q091_r01,91,DS1_IMG_004746,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_136_jpg.rf.5138eceb34910b55bf9831905542f676.jpg,1,earring_274,Earrings,0.9915090799331665,DS1_IMG_001140,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\earring_274_jpg.rf.ad7a07502e105aad2f047665892dbb3f.jpg,,
q091_r02,91,DS1_IMG_004746,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_136_jpg.rf.5138eceb34910b55bf9831905542f676.jpg,2,earring_290,Earrings,0.9912497997283936,DS1_IMG_001156,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\earring_290_jpg.rf.0b27d549342c42c75ecb91bd45342613.jpg,,
q091_r03,91,DS1_IMG_004746,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_136_jpg.rf.5138eceb34910b55bf9831905542f676.jpg,3,ring_087,Ring,0.9900200963020325,DS1_IMG_004148,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Ring\ring_087_jpg.rf.ea72a1430b636ffaa0d8f74b5340ec98.jpg,,
q091_r04,91,DS1_IMG_004746,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_136_jpg.rf.5138eceb34910b55bf9831905542f676.jpg,4,bracelet_165,Bracelet,0.9888045787811279,DS1_IMG_000566,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\bracelet_165_jpg.rf.bbaf9b8c2c50166c5875cf27c17d04a6.jpg,,
q091_r05,91,DS1_IMG_004746,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_136_jpg.rf.5138eceb34910b55bf9831905542f676.jpg,5,ring_184,Ring,0.9866312742233276,DS1_IMG_004310,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Ring\ring_184_jpg.rf.411e8f4856e10b3fbfb34f3856a0892b.jpg,,
q091_r06,91,DS1_IMG_004746,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_136_jpg.rf.5138eceb34910b55bf9831905542f676.jpg,6,bracelet_20241125_122545_ff990424,Earrings,0.9864929914474487,DS1_IMG_000936,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\bracelet_20241125_122545_ff990424_jpg.rf.6734aa52eefd95a54a752a0d7025cbf1.jpg,,
q091_r07,91,DS1_IMG_004746,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_136_jpg.rf.5138eceb34910b55bf9831905542f676.jpg,7,earring_174,Earrings,0.9859767556190491,DS1_IMG_001026,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\earring_174_jpg.rf.9ba7719e3ee4a24c3dddd1b00776e9c2.jpg,,
q091_r08,91,DS1_IMG_004746,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_136_jpg.rf.5138eceb34910b55bf9831905542f676.jpg,8,earring_15,Earrings,0.9854677319526672,DS1_IMG_001010,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\earring_15_jpg.rf.08cb331f0c620d67edaf9296bc8b7885.jpg,,
q091_r09,91,DS1_IMG_004746,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_136_jpg.rf.5138eceb34910b55bf9831905542f676.jpg,9,earring_239,Earrings,0.9844766855239868,DS1_IMG_001102,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\earring_239_jpg.rf.dccf46e1e84c7e1f032b0fb818b53edb.jpg,,
q091_r10,91,DS1_IMG_004746,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_136_jpg.rf.5138eceb34910b55bf9831905542f676.jpg,10,earring_275,Earrings,0.9843266010284424,DS1_IMG_001143,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\earring_275_jpg.rf.ab98320b30f95d0a6d324eeb9aa5c83e.jpg,,
q092_r01,92,DS1_IMG_004747,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_137_jpg.rf.d40fbbeb89377d2319eab090f8a578c4.jpg,1,earring_11,Earrings,0.9986041784286499,DS1_IMG_000952,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\earring_11_jpg.rf.14f900dab8d780d88c6d9104d7c5add5.jpg,,
q092_r02,92,DS1_IMG_004747,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_137_jpg.rf.d40fbbeb89377d2319eab090f8a578c4.jpg,2,necklace_79,Pendant,0.9948511719703674,DS1_IMG_004003,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Pendant\necklace_79_jpg.rf.cd6c87b01eee857710dd8e736bbb09aa.jpg,,
q092_r03,92,DS1_IMG_004747,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_137_jpg.rf.d40fbbeb89377d2319eab090f8a578c4.jpg,3,ring_091,Ring,0.9946799278259277,DS1_IMG_004154,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Ring\ring_091_jpg.rf.3dbdba8ca10d32b9db88c09332097dbf.jpg,,
q092_r04,92,DS1_IMG_004747,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_137_jpg.rf.d40fbbeb89377d2319eab090f8a578c4.jpg,4,ring_067,Ring,0.9936739206314087,DS1_IMG_004106,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Ring\ring_067_jpg.rf.580eb0a71930ccfeade93e1467efece2.jpg,,
q092_r05,92,DS1_IMG_004747,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_137_jpg.rf.d40fbbeb89377d2319eab090f8a578c4.jpg,5,ring_065,Ring,0.990915060043335,DS1_IMG_004102,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Ring\ring_065_jpg.rf.07eaf64d7c4e78303c070db66026ef17.jpg,,
q092_r06,92,DS1_IMG_004747,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_137_jpg.rf.d40fbbeb89377d2319eab090f8a578c4.jpg,6,ring_074,Ring,0.9904730916023254,DS1_IMG_004119,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Ring\ring_074_jpg.rf.5d3634349ea004e926ee505bd03d0a3a.jpg,,
q092_r07,92,DS1_IMG_004747,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_137_jpg.rf.d40fbbeb89377d2319eab090f8a578c4.jpg,7,ring_153,Ring,0.9901894927024841,DS1_IMG_004249,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Ring\ring_153_jpg.rf.863ef89140cb2095513ad547ce368195.jpg,,
q092_r08,92,DS1_IMG_004747,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_137_jpg.rf.d40fbbeb89377d2319eab090f8a578c4.jpg,8,ring_083,Ring,0.9900395274162292,DS1_IMG_004134,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Ring\ring_083_jpg.rf.1e15dc0e9a44a4dca7ebd348c7676b49.jpg,,
q092_r09,92,DS1_IMG_004747,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_137_jpg.rf.d40fbbeb89377d2319eab090f8a578c4.jpg,9,IMG_2380_34440aaf,Necklace,0.9894843697547913,DS1_IMG_002822,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Necklace\IMG_2380_34440aaf_JPG.rf.84937751f475d585ef1d3a974b4d3097.jpg,,
q092_r10,92,DS1_IMG_004747,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_137_jpg.rf.d40fbbeb89377d2319eab090f8a578c4.jpg,10,earring_162,Earrings,0.9872317910194397,DS1_IMG_001018,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\earring_162_jpg.rf.2d64d33c5ca9177ec1a19f717c240ff9.jpg,,
q093_r01,93,DS1_IMG_004749,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_143_jpg.rf.353dcfc51794a67fc89d88517aa4d884.jpg,1,ring_104,Ring,0.9969770908355713,DS1_IMG_004180,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Ring\ring_104_jpg.rf.e8e401989b52fd0a961d499684ff2a5e.jpg,,
q093_r02,93,DS1_IMG_004749,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_143_jpg.rf.353dcfc51794a67fc89d88517aa4d884.jpg,2,images-30-,Earrings,0.9960961937904358,DS1_IMG_001409,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\images-30-_jpeg.rf.fc09f2eb7ff30788b58c3b2f29cbe4f9.jpg,,
q093_r03,93,DS1_IMG_004749,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_143_jpg.rf.353dcfc51794a67fc89d88517aa4d884.jpg,3,ring_085,Ring,0.9953768253326416,DS1_IMG_004141,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Ring\ring_085_jpg.rf.b74ef31df55c7389af01cb94106ecff4.jpg,,
q093_r04,93,DS1_IMG_004749,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_143_jpg.rf.353dcfc51794a67fc89d88517aa4d884.jpg,4,ring_188,Ring,0.9947441816329956,DS1_IMG_004317,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Ring\ring_188_jpg.rf.21dcf531d2e0e6819262edb5ea3f8240.jpg,,
q093_r05,93,DS1_IMG_004749,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_143_jpg.rf.353dcfc51794a67fc89d88517aa4d884.jpg,5,ring_163,Ring,0.9945354461669922,DS1_IMG_004275,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Ring\ring_163_jpg.rf.bde7fdeba83692134733866a72f96e2c.jpg,,
q093_r06,93,DS1_IMG_004749,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_143_jpg.rf.353dcfc51794a67fc89d88517aa4d884.jpg,6,ring_192,Ring,0.9936144948005676,DS1_IMG_004321,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Ring\ring_192_jpg.rf.840e37fe34572d43dcade171d964887a.jpg,,
q093_r07,93,DS1_IMG_004749,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_143_jpg.rf.353dcfc51794a67fc89d88517aa4d884.jpg,7,earring_106,Earrings,0.9930718541145325,DS1_IMG_000939,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\earring_106_jpg.rf.38edacc213fc52c3ac79359b5aec3ab3.jpg,,
q093_r08,93,DS1_IMG_004749,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_143_jpg.rf.353dcfc51794a67fc89d88517aa4d884.jpg,8,ring_155,Ring,0.9929267764091492,DS1_IMG_004255,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Ring\ring_155_jpg.rf.248ad9c05d607af6ae4fe0315a099787.jpg,,
q093_r09,93,DS1_IMG_004749,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_143_jpg.rf.353dcfc51794a67fc89d88517aa4d884.jpg,9,ring_154,Ring,0.9920263290405273,DS1_IMG_004253,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Ring\ring_154_jpg.rf.9010486d78ab098423b4a0079082ba77.jpg,,
q093_r10,93,DS1_IMG_004749,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_143_jpg.rf.353dcfc51794a67fc89d88517aa4d884.jpg,10,earring_99,Earrings,0.9912342429161072,DS1_IMG_001390,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\earring_99_jpg.rf.564b347caf46a1fc2d87130b6e102366.jpg,,
q094_r01,94,DS1_IMG_004750,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_149_jpg.rf.83069136c8aa67bed1543478fcf06b3b.jpg,1,ring_135,Ring,0.9963476657867432,DS1_IMG_004231,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Ring\ring_135_jpg.rf.e41cd6d09e45bd2949cc8eb7356b1edc.jpg,,
q094_r02,94,DS1_IMG_004750,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_149_jpg.rf.83069136c8aa67bed1543478fcf06b3b.jpg,2,ring_147,Ring,0.9956749677658081,DS1_IMG_004244,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Ring\ring_147_jpg.rf.7db94e2ea87439407fe12ee79e56f8a7.jpg,,
q094_r03,94,DS1_IMG_004750,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_149_jpg.rf.83069136c8aa67bed1543478fcf06b3b.jpg,3,ring_076,Ring,0.9951833486557007,DS1_IMG_004120,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Ring\ring_076_jpg.rf.b1c5660f32a9d8dd6a68408b7db8ecc0.jpg,,
q094_r04,94,DS1_IMG_004750,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_149_jpg.rf.83069136c8aa67bed1543478fcf06b3b.jpg,4,JE03505-YGP900_1_lar,Earrings,0.994490921497345,DS1_IMG_000855,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\JE03505-YGP900_1_lar_jpg.rf.84ec1c679a296e2824f78eef65f164f3.jpg,,
q094_r05,94,DS1_IMG_004750,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_149_jpg.rf.83069136c8aa67bed1543478fcf06b3b.jpg,5,beautiful-fancy-peacock-earring-with-hanging-drops-11-250x250,Earrings,0.9920942783355713,DS1_IMG_000929,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\beautiful-fancy-peacock-earring-with-hanging-drops-11-250x250_jpg.rf.7ae7aa48c70a7cf92157cd4a81c0de3f.jpg,,
q094_r06,94,DS1_IMG_004750,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_149_jpg.rf.83069136c8aa67bed1543478fcf06b3b.jpg,6,bracelet_248,Bracelet,0.9897939562797546,DS1_IMG_000691,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\bracelet_248_jpg.rf.dc00bbf1b40527027a9127537783fb53.jpg,,
q094_r07,94,DS1_IMG_004750,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_149_jpg.rf.83069136c8aa67bed1543478fcf06b3b.jpg,7,ring_139,Ring,0.9863289594650269,DS1_IMG_004235,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Ring\ring_139_jpg.rf.37466f0abde680a8ec9814966e8c7fbe.jpg,,
q094_r08,94,DS1_IMG_004750,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_149_jpg.rf.83069136c8aa67bed1543478fcf06b3b.jpg,8,necklace_175,Necklace,0.986111044883728,DS1_IMG_003414,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Necklace\necklace_175_jpg.rf.0d9e7946c4fdf2f878cbfc1dc30e7abb.jpg,,
q094_r09,94,DS1_IMG_004750,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_149_jpg.rf.83069136c8aa67bed1543478fcf06b3b.jpg,9,ring_067,Ring,0.9850919842720032,DS1_IMG_004106,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Ring\ring_067_jpg.rf.580eb0a71930ccfeade93e1467efece2.jpg,,
q094_r10,94,DS1_IMG_004750,Ring,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Ring\ring_149_jpg.rf.83069136c8aa67bed1543478fcf06b3b.jpg,10,images-79-,Earrings,0.9850918650627136,DS1_IMG_001461,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\images-79-_jpeg.rf.ade367281fa680f2a6ca0de475e3e47e.jpg,,
